attempts_executed,combo_size,concepts,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
1,3,CWE-22|CWE-78|CWE-89,6,,very hard,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698025706752,4aff65440c021678,,1,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-89,0,0,0
2,3,CWE-22|CWE-78|CWE-89,6,,very hard,security_fixer,,,bandit:B202,1,,,0.95,True,0.0,1.0,0.0,139698025706752,4aff65440c021678,,1,success_after_fixer,bandit:B202,2,False,True,True,CWE-22|CWE-78|CWE-89,0,0,0
1,2,CWE-22|CWE-79,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698029489152,4bad49e254f05471,,1,success_first_try,,1,False,True,True,CWE-22|CWE-79,0,0,0
1,4,CWE-22|CWE-502|CWE-79|CWE-798,3,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698029478544,1dfb18a77996a7e7,,1,success_first_try,,1,False,True,True,CWE-22|CWE-502|CWE-79|CWE-798,0,0,0
1,4,CWE-22|CWE-611|CWE-79|CWE-798,4,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022631040,fa747bd34644d01b,,1,success_first_try,,1,False,True,True,CWE-22|CWE-611|CWE-79|CWE-798,0,0,0
1,4,CWE-22|CWE-611|CWE-79|CWE-798,5,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022640064,ad553ffc289b9942,,1,success_first_try,,1,False,True,True,CWE-22|CWE-611|CWE-79|CWE-798,0,0,0
1,4,CWE-22|CWE-611|CWE-79|CWE-798,6,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022630656,54868fd6d34e2c76,,1,success_first_try,,1,False,True,True,CWE-22|CWE-611|CWE-79|CWE-798,0,0,0
1,4,CWE-20|CWE-78|CWE-79|CWE-89,7,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698025693456,f6cb275580747882,,2,success_first_try,,1,False,True,True,CWE-20|CWE-78|CWE-79|CWE-89,0,0,0
1,4,CWE-22|CWE-601|CWE-798|CWE-89,7,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698023888272,bb32af97a1881492,,2,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
1,4,CWE-20|CWE-287|CWE-601|CWE-798,7,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022280480,ecbbaf1ad79ef771,,2,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-601|CWE-798,0,0,0
1,4,CWE-22|CWE-78|CWE-79|CWE-89,7,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698025705648,e9ff5585f8cb3f30,,2,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-79|CWE-89,0,0,0
1,4,CWE-22|CWE-78|CWE-79|CWE-89,8,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698025708864,217c0c543d0d9bad,,2,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-79|CWE-89,0,0,0
1,4,CWE-20|CWE-502|CWE-79|CWE-798,7,,hard,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698029489056,4ce57958d8673058,,2,success_first_try,,1,False,True,True,CWE-20|CWE-502|CWE-79|CWE-798,0,0,0
3,2,CWE-611|CWE-78,3,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=35 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,medium,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,0.9,False,1.0,0.0,1.0,139698021324208,741d09c40dbdc747,bandit:B314,2,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-78,0,2,2
1,4,CWE-22|CWE-601|CWE-798|CWE-89,8,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698023875600,ecf15f91d48d798a,,2,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
2,4,CWE-287|CWE-601|CWE-798|CWE-89,7,,very easy,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,139698042919232,80f4ae79ec1b8254,,2,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-287|CWE-601|CWE-798|CWE-89,0,0,0
3,4,CWE-20|CWE-287|CWE-601|CWE-798,8,test_id=codeql:py/url-redirection | cwe_id=CWE-601 | severity=HIGH | confidence=HIGH | line=91 | desc=Untrusted URL redirection depends on a [user-provided value](1).,medium,security_fixer,CWE-601|CWE-79,codeql:py/reflective-xss|codeql:py/url-redirection,codeql:py/reflective-xss|codeql:py/url-redirection,2,,,0.9,False,1.0,0.0,1.0,139698022284848,363021288d1f54d4,codeql:py/reflective-xss|codeql:py/url-redirection,2,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-287|CWE-601|CWE-798,0,2,2
1,4,CWE-22|CWE-601|CWE-798|CWE-89,9,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698023877664,3f2cc41d1616aeb2,,2,success_first_try,,1,False,True,True,CWE-22|CWE-601|CWE-798|CWE-89,0,0,0
3,4,CWE-22|CWE-611|CWE-79|CWE-798,7,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=131 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,hard,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,0.9,False,1.0,0.0,1.0,139698022638432,7380216bc6b70d33,bandit:B314,2,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-611|CWE-79|CWE-798,0,2,2
3,4,CWE-22|CWE-611|CWE-79|CWE-798,8,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=159 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,very hard,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698022638624,f6251c38b9272e2f,bandit:B314,2,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-611|CWE-79|CWE-798,0,2,2
3,4,CWE-20|CWE-502|CWE-79|CWE-798,8,test_id=codeql:py/clear-text-logging-sensitive-data | cwe_id=CWE-312 | severity=HIGH | confidence=HIGH | line=33 | desc=This expression logs [sensitive data (secret)](1) as clear text.,hard,security_fixer,CWE-312,codeql:py/clear-text-logging-sensitive-data,codeql:py/clear-text-logging-sensitive-data,2,,,0.9,False,1.0,0.0,1.0,139698029489344,3644fe335704e03c,codeql:py/clear-text-logging-sensitive-data,2,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-502|CWE-79|CWE-798,0,2,2
2,4,CWE-22|CWE-601|CWE-798|CWE-89,10,test_id=codeql:py/url-redirection | cwe_id=CWE-601 | severity=HIGH | confidence=HIGH | line=111 | desc=Untrusted URL redirection depends on a [user-provided value](1).,very hard,security_fixer,CWE-22|CWE-601,codeql:py/path-injection|codeql:py/url-redirection,codeql:py/path-injection|codeql:py/url-redirection,2,,,1.0,False,1.0,0.0,1.0,139698023885200,5c84b2bc179100c0,codeql:py/path-injection|codeql:py/url-redirection,2,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-601|CWE-798|CWE-89,0,3,3
1,4,CWE-20|CWE-287|CWE-601|CWE-798,9,,hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698022281632,b944ea6247c68a17,,2,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-601|CWE-798,0,0,0
1,4,CWE-287|CWE-601|CWE-798|CWE-89,8,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698042918608,00e1e985f96f0b46,,2,success_first_try,,1,False,True,True,CWE-287|CWE-601|CWE-798|CWE-89,0,0,0
3,4,CWE-20|CWE-502|CWE-79|CWE-798,9,,very hard,security_fixer,,,codeql:py/clear-text-logging-sensitive-data,2,,,1.0,True,0.0,1.0,0.0,139698029494192,a9e484f611772bda,,2,success_after_fixer,codeql:py/clear-text-logging-sensitive-data,1,False,True,True,CWE-20|CWE-502|CWE-79|CWE-798,0,0,0
1,4,CWE-20|CWE-502|CWE-79|CWE-798,10,,very hard,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698029478688,65c4758cc6f38623,,2,success_first_try,,1,False,True,True,CWE-20|CWE-502|CWE-79|CWE-798,0,0,0
1,4,CWE-22|CWE-78|CWE-79|CWE-89,9,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698025705936,e7d1a761897ceffd,,2,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-79|CWE-89,0,0,0
1,4,CWE-22|CWE-78|CWE-79|CWE-89,10,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698025695520,01efa26ee63ede84,,2,success_first_try,,1,False,True,True,CWE-22|CWE-78|CWE-79|CWE-89,0,0,0
2,4,CWE-20|CWE-287|CWE-798|CWE-89,4,,easy,security_fixer,,,codeql:py/clear-text-logging-sensitive-data,1,,,0.9,True,0.0,1.0,0.0,139698028541712,a04050ed760f9ac4,,2,success_after_fixer,codeql:py/clear-text-logging-sensitive-data,1,False,True,True,CWE-20|CWE-287|CWE-798|CWE-89,0,0,0
1,2,CWE-78|CWE-79,3,,medium,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698021492032,38ba3cdc5dea0cdd,,2,success_first_try,,1,False,True,True,CWE-78|CWE-79,0,0,0
1,4,CWE-20|CWE-287|CWE-78|CWE-89,7,,very hard,problem_solver,,,,0,,,0.9,True,0.0,1.0,0.0,139698042927728,850e1db51b2134a5,,2,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
3,4,CWE-22|CWE-611|CWE-79|CWE-798,9,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=72 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,very hard,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,0.9,False,1.0,0.0,1.0,139698022635408,f530eb0ec2f3e20e,bandit:B314,2,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-611|CWE-79|CWE-798,0,2,2
1,4,CWE-20|CWE-22|CWE-78|CWE-79,7,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698029494144,ec803cad55eb6fc9,,2,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78|CWE-79,0,0,0
2,4,CWE-20|CWE-287|CWE-78|CWE-89,8,,very hard,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,1.0,True,0.0,1.0,0.0,139698042928736,d15779a9decd04a5,,2,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-89,0,0,0
3,2,CWE-611|CWE-798,2,test_id=bandit:B314 | cwe_id=CWE-20 | severity=MEDIUM | confidence=HIGH | line=37 | desc=Using xml.etree.ElementTree.XMLParser to parse untrusted XML data is known to be vulnerable to XML attacks. Replace xml.etree.ElementTree.XM...,easy,security_fixer,CWE-20,bandit:B314,bandit:B314,2,,,1.0,False,1.0,0.0,1.0,139698022281344,15bda541c14d418a,bandit:B314,2,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-798,0,2,2
1,4,CWE-20|CWE-22|CWE-78|CWE-79,8,,very hard,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698029491168,3e0cf4a506500e3a,,2,success_first_try,,1,False,True,True,CWE-20|CWE-22|CWE-78|CWE-79,0,0,0
